MOVIE NAME,CAST,MENTIONS,TOTAL CENTRALITY,COUNT,AVERAGE CENTRALITY
Mera Lahoo,dhaneshwar,2,52,24,2.166666667
Mera Lahoo,dharam,6,245,64,3.828125
Mera Lahoo,govinda,8,293.6666667,66,4.449494949
Mera Lahoo,brother,3,26,20,1.3
Mohre,abdul,6,0,85,0
Mr. India,mogambo,19,322,161,2
Mr. India,roopchand,1,129,14,9.214285714
Mr. India,arun,24,550,237,2.320675105
Mr. India,father,2,176,23,7.652173913
Mr. India,mr.,0,0,0,0
Mr. India,india,6,51,40,1.275
Naam O Nishan,jaspal,6,444,38,11.68421053
Naam O Nishan,suraj,15,1233.75,133,9.276315789
Naam O Nishan,jarnail,2,69.66666667,28,2.488095238
Naam O Nishan,father,2,449,42,10.69047619
Nazrana,rajat,27,727.2333333,257,2.829701686
Pyaar Ki Jeet,anand,4,23,54,0.425925926
Pyaar Ki Jeet,dr,6,6,49,0.12244898
Sansar,rajni,0,136.1666667,114,1.194444444
Sansar,father,0,81.33333333,73,1.114155251
Sansar,boy,0,216.1333333,37,5.841441441
Sansar,vijay,0,274,100,2.74
Satyamev Jayate,man,3,618.8333333,56,11.05059524
Satyamev Jayate,brother,1,10,4,2.5
Satyamev Jayate,arjun,14,136.5,157,0.869426752
Sindoor,father,2,27,11,2.454545455
Sindoor,gulshan,3,0,18,0
Sindoor,dharamdas,4,437,55,7.945454545
Sindoor,ravi,20,211,144,1.465277778
Sindoor,shera,12,46,87,0.528735632
Sindoor,prem,16,3618.333333,115,31.46376812
Sutradhar,father,1,55.5,10,5.55
Sutradhar,zamindar,2,68,14,4.857142857
Sutradhar,kumar,8,484.8333333,65,7.458974359
Uttar Dakshin,raja,10,223,73,3.054794521
Uttar Dakshin,son,2,30,8,3.75
Uttar Dakshin,subhash,1,0,7,0
Watan Ke Rakhwale,father,1,56,20,2.8
Watan Ke Rakhwale,man,1,37,22,1.681818182
Biwi Ho To Aisi,farooq,0,0,0,0
Kabzaa,veljibhai,15,326,127,2.566929134
Kabzaa,ranjit,4,0,31,0
Kabzaa,ravi,23,248,211,1.17535545
Kabzaa,boy,1,80,14,5.714285714
Kabzaa,ali,12,0,81,0
Kanoon Apna Apna,son,4,163.1666667,43,3.794573643
Kanoon Apna Apna,father,3,56.16666667,38,1.478070175
Kanoon Apna Apna,ravi,8,3.5,61,0.057377049
Kanoon Apna Apna,bhushannath,1,0,9,0
Kanoon Apna Apna,collector,1,69,13,5.307692308
Khoon Bhari Maang,sanjay,13,1494.690476,140,10.67636054
Khoon Bhari Maang,nephew,1,0,16,0
Khoon Bhari Maang,hiralal,7,45.16666667,63,0.716931217
Pushpak,lover,4,1960.083333,77,25.45562771
Pushpak,millionaire,4,401.5333333,58,6.922988506
Pushpak,man,25,2447.333333,342,7.155945419
Pushpak,youth,2,861.5666667,57,15.11520468
Qayamat Se Qayamat Tak,thakur,2,0,16,0
Qayamat Se Qayamat Tak,son,4,261.6666667,36,7.268518519
Qayamat Se Qayamat Tak,randhir,12,110.6666667,87,1.272030651
Qayamat Se Qayamat Tak,ratan,6,114,40,2.85
Qayamat Se Qayamat Tak,father,2,110,22,5
Qayamat Se Qayamat Tak,jaswant,7,0,39,0
Qayamat Se Qayamat Tak,raj,14,189,161,1.173913043
Qayamat Se Qayamat Tak,dhanraj,14,143.5,106,1.353773585
Ram-Avtar,avtar,10,51.9,83,0.625301205
Ram-Avtar,ram,16,701.5571429,92,7.625621118
Salaam Bombay!,baba,16,377.5,176,2.144886364
Salaam Bombay!,chillum,7,892.5,72,12.39583333
Salaam Bombay!,krishna,47,239,359,0.665738162
Salaam Bombay!,man,1,54,12,4.5
Salaam Bombay!,boy,0,0,0,0
Soorma Bhopali,brother,1,321.5,20,16.075
Soorma Bhopali,soorma,15,174.5,105,1.661904762
Tezaab,mahesh,17,479.5,141,3.40070922
Tezaab,baban,4,0,42,0
Tezaab,guldasta,3,199,44,4.522727273
Tezaab,inspector,7,0,36,0
Tezaab,munna,34,445.6666667,205,2.17398374
Tezaab,shyamlal,23,102,180,0.566666667
Tezaab,pathan,1,24,5,4.8
Tezaab,singh,9,276.8333333,123,2.250677507
Tezaab,lotiya,19,584,151,3.867549669
Tezaab,chote,8,4,55,0.072727273
Aakhri Adaalat,amar,14,740.5,113,6.553097345
Aakhri Adaalat,police,1,0,17,0
Bees Saal Baad,a,2,0,97,0
Bees Saal Baad,suraj,6,173,85,2.035294118
Bees Saal Baad,man,2,470,13,36.15384615
Commando,commando,2,0,23,0
Daisy,pradeep,21,299,182,1.642857143
Daisy,father,1,76,12,6.333333333
Daisy,thomas,1,151.3333333,29,5.218390805
Dayavan,shakti,14,245,141,1.737588652
Dayavan,karim,3,0,38,0
Dayavan,singh,2,32,19,1.684210526
Dayavan,boy,1,670,32,20.9375
Dayavan,velu,2,21,14,1.5
Ek Naya Rishta,alcoholic,2,0,17,0
Ek Naya Rishta,rajiv,13,209,102,2.049019608
Gangaa Jamunaa Saraswathi,thakur,8,34,53,0.641509434
Gangaa Jamunaa Saraswathi,man,1,83.08333333,15,5.538888889
Gangaa Jamunaa Saraswathi,brother,1,14.5,7,2.071428571
Gharwali Baharwali,rinku,4,400.1666667,59,6.782485876
Gharwali Baharwali,arun,22,4627.761905,314,14.73809524
Gharwali Baharwali,father,2,569.3,57,9.987719298
Gharwali Baharwali,gopal,1,198,11,18
Gharwali Baharwali,hiralal,5,625.1666667,117,5.343304843
Jeete Hain Shaan Se,johny,3,0,62,0
Jeete Hain Shaan Se,govinda,6,418,66,6.333333333
Kanwarlal,suraj,5,0,57,0
Maalamaal,raj,6,229,38,6.026315789
Maalamaal,govinda,1,0,8,0
Mulzim,the,17,175.3,163,1.075460123
Mulzim,vijay,17,56.83333333,171,0.332358674
Paap Ko Jalaa Kar Raakh Kar Doonga,vinay,6,48.66666667,74,0.657657658
Paap Ko Jalaa Kar Raakh Kar Doonga,shankar,3,0,77,0
Paap Ko Jalaa Kar Raakh Kar Doonga,deepak,9,760.8333333,96,7.925347222
Pestonjee,,0,0,0,0
Pestonjee,pestonjee,2,0,8,0
Pestonjee,phiroj,3,51,138,0.369565217
Pestonjee,phirojshah,3,11,36,0.305555556
Pestonjee,he,0,0,0,0
Pestonjee,pesi,7,229,61,3.754098361
Pyar Ka Mandir,sanjay,2,100,28,3.571428571
Pyar Ka Mandir,man,1,294.6666667,27,10.91358025
Pyar Ka Mandir,vijay,18,330,161,2.049689441
Rihaee,son,2,77,36,2.138888889
Rihaee,father,1,178.6666667,27,6.617283951
Rihaee,mansukh,4,245,72,3.402777778
Rihaee,man,4,41.5,15,2.766666667
Saazish,poor,0,0,40,0
Saazish,prem,0,0,27,0
Sone Pe Suhaaga,vijay,12,4205,121,34.75206612
Tamacha,raju,5,148,71,2.084507042
Trishagni,boy,2,78.83333333,22,3.583333333
Veerana,uncle,5,188.5,82,2.298780488
Veerana,shah,1,99,14,7.071428571
Veerana,boy,2,203.6666667,26,7.833333333
Veerana,baba,25,651.8333333,288,2.263310185
Veerana,raghu,3,0,35,0
Veerana,satish,3,31,26,1.192307692
Veerana,sameer,22,217.6666667,191,1.139616056
Veerana,man,4,957.8333333,143,6.698135198
Veerana,mahendra,13,208.3333333,94,2.216312057
Veerana,thakur,33,1543.966667,382,4.041797557
Veerana,chotte,4,0,30,0
Veerana,hemant,11,547.5,158,3.465189873
Veerana,bade,2,0,33,0
Veerana,doctor,10,365.3333333,172,2.124031008
Veerana,brother,9,1110.8,124,8.958064516
Vijay,a,0,2228.416667,190,11.72850877
Vijay,suman,0,541.5011905,116,4.668113711
Vijay,son,0,146.5,20,7.325
Vijay,vikram,0,303.275,65,4.665769231
Vijay,father,0,227,37,6.135135135
Vijay,ajit,0,159,71,2.23943662
Vijay,widowed,0,0,16,0
Vijay,arjun,0,0,16,0
Vijay,yodhraj,0,1660.333333,106,15.66352201
Vijay,shashiraj,0,503.5,96,5.244791667
Waaris,father,1,135,20,6.75
Waaris,shravan,6,979,109,8.981651376
Waaris,dulla,10,701.1666667,148,4.737612613
Waaris,man,1,143.5,11,13.04545455
Waaris,gajjan,4,3,46,0.065217391
Waqt Ki Awaz,son,1,769.8666667,19,40.51929825
Waqt Ki Awaz,wealthy,14,4198.216667,106,39.60581761
Waqt Ki Awaz,father,3,346,48,7.208333333
Waqt Ki Awaz,rajan,3,744.4333333,21,35.44920635
Yateem,son,1,10,3,3.333333333
Yateem,shiv,1,0,6,0
Yateem,man,1,43,8,5.375
Yateem,boy,1,30,19,1.578947368
Zalzala,narrator,0,0,18,0
Zalzala,shiv,0,31,74,0.418918919
Zalzala,sona,0,0,52,0
Zalzala,radha,0,77.5,43,1.802325581
Zalzala,man,0,102,22,4.636363636
Zalzala,bholey,0,54,17,3.176470588
Asmaan Se Ooncha,ranjit,4,0,65,0
Asmaan Se Ooncha,kishan,13,267,139,1.920863309
Bade Ghar Ki Beti,son,1,98,10,9.8
Bade Ghar Ki Beti,gopal,12,2460.166667,102,24.11928105
Bahurani,father,2,96.16666667,29,3.316091954
Bahurani,shrikant,2,4.166666667,29,0.143678161
Bahurani,amit,28,393.3333333,253,1.554677207
Bahurani,man,1,22,6,3.666666667
Batwara,vikram,30,615.4666667,263,2.34017744
Batwara,hanumant,16,270.8333333,115,2.355072464
Batwara,father,1,20.66666667,22,0.939393939
Batwara,rajendra,18,579.5,139,4.169064748
Batwara,deven,3,22,43,0.511627907
Batwara,bade,3,0,41,0
Bhrashtachar,purshottam,6,1475.45,100,14.7545
Chandni,rohit,42,1069.3,323,3.310526316
Chandni,lalit,10,125.5,71,1.767605634
Daata,father,1,181.3,30,6.043333333
Daata,kundan,5,367.2833333,40,9.182083333
Daata,dinanath,12,55,135,0.407407407
Daddy,man,0,141,8,17.625
Dav Pech,bajrangi,9,10,57,0.175438596
Dav Pech,sikandar,5,118.5,31,3.822580645
Jaisi Karni Waisi Bharni,gangaram,5,0,31,0
Jaisi Karni Waisi Bharni,ravi,5,601,58,10.36206897
Jaisi Karni Waisi Bharni,father,4,291.3333333,52,5.602564103
Jaisi Karni Waisi Bharni,man,1,39.5,10,3.95
Jaisi Karni Waisi Bharni,vijay,15,908.8333333,95,9.566666667
Joshilaay,yogi,3,151.6666667,15,10.11111111
Joshilaay,raja,6,3,45,0.066666667
Joshilaay,jogi,7,43,47,0.914893617
Joshilaay,karan,5,0,32,0
Joshilaay,man,1,6,3,2
Ladki,kishore,4,222,23,9.652173913
Ladki,raja,17,472.5833333,132,3.580176768
Ladki,father,2,58.66666667,19,3.087719298
Love Love Love,father,0,298.6666667,70,4.266666667
Love Love Love,amit,0,352.1666667,180,1.956481481
Love Love Love,man,0,155.5,13,11.96153846
Love Love Love,vicky,0,513,160,3.20625
Main Azaad Hoon,azaad,16,202.6666667,134,1.512437811
Main Tera Dushman,kishan,2,0,82,0
Main Tera Dushman,dayalu,15,2209.2,113,19.55044248
Maine Pyar Kiya,kishan,22,343.3333333,181,1.896869245
Maine Pyar Kiya,ranjeet,6,155,52,2.980769231
Maine Pyar Kiya,friend,2,96.16666667,16,6.010416667
Maine Pyar Kiya,karan,26,674.0833333,233,2.893061516
Maine Pyar Kiya,boy,1,29.5,9,3.277777778
Maine Pyar Kiya,prem,27,726.6666667,243,2.990397805
Parinda,prakash,9,840.4666667,74,11.35765766
Parinda,karan,28,776.6166667,250,3.106466667
Parinda,inspector,1,0,20,0
Parinda,anna,17,641,133,4.819548872
Prem Pratigyaa,raja,15,68.5,112,0.611607143
Prem Pratigyaa,charan,1,34.5,11,3.136363636
Purani Haveli,narendra,1,197,31,6.35483871
Purani Haveli,sunil,17,649.3333333,119,5.456582633
Purani Haveli,man,3,57.5,45,1.277777778
Raakh,aamir,5,232,136,1.705882353
Raakh,karmali,8,84,44,1.909090909
Raakh,amir,5,162,51,3.176470588
Raakh,kapoor,7,146.5,112,1.308035714
Ram Lakhan,thakur,10,0,151,0
Ram Lakhan,father,5,526,64,8.21875
Ram Lakhan,lakhan,12,9,158,0.056962025
Ram Lakhan,the,5,0,391,0
Ram Lakhan,son,1,0,20,0
Ram Lakhan,nath,1,644.5,54,11.93518519
Ram Lakhan,bhanu,4,21,37,0.567567568
Ram Lakhan,john,1,387.5,26,14.90384615
Ram Lakhan,man,1,84,16,5.25
Ram Lakhan,singh,3,833.7666667,110,7.57969697
Ram Lakhan,brother,5,306.3333333,61,5.021857923
Ram Lakhan,commissioner,1,101.6666667,22,4.621212121
Ram Lakhan,ram,12,339.8,234,1.452136752
Shanakht,rohaan,0,0,0,0
Shanakht,hashim,0,0,0,0
Sikka,amar,8,127,52,2.442307692
Sikka,pranlal,8,384.5833333,105,3.662698413
Sikka,brother,1,37,11,3.363636364
Sikka,vijay,13,1115.033333,111,10.04534535
Toofan,son,2,584,61,9.573770492
Toofan,shyam,38,877.8333333,249,3.525435074
Toofan,father,5,65.13333333,21,3.101587302
Toofan,shaitan,25,190,205,0.926829268
Toofan,inspector,13,45,108,0.416666667
Toofan,gopal,6,318.6666667,92,3.463768116
Toofan,boy,2,57.66666667,24,2.402777778
Toofan,toofan,23,1262.933333,218,5.793272171
Toofan,brother,0,0,0,0
Toofan,ramesh,9,340,93,3.655913978
Toofan,sharma,4,362.1,68,5.325
Toofan,acp,4,1,62,0.016129032
Aag Ka Gola,raja,3,0,13,0
Aag Ka Gola,young,4,0,22,0
Aag Ka Gola,shankar,5,187,44,4.25
Aaj Ka Arjun,thakur,9,157.2166667,62,2.535752688
Aaj Ka Arjun,will,5,313,45,6.955555556
Aaj Ka Arjun,bheema,11,402.1666667,149,2.699105145
Aaj Ka Arjun,ajit,2,32.5,20,1.625
Aaj Ke Shahenshah,sawan,4,443.3333333,72,6.157407407
Aaj Ke Shahenshah,kanchan,8,0,93,0
Aandhiyan,dushyant,2,53.5,16,3.34375
Aashiqui,rahul,49,1532,382,4.010471204
Agneekaal,bharat,3,0,90,0
Agneekaal,aadesh,2,68.36666667,24,2.848611111
Agneekaal,vijay,2,0,10,0
Agneepath,cheena,12,1950.5,138,14.13405797
Agneepath,himself,0,0,0,0
Agneepath,son,3,151.1666667,57,2.652046784
Agneepath,father,3,718.5944444,63,11.40626102
Agneepath,dinanath,3,0,54,0
Agneepath,vijay,22,1164.335714,360,3.234265873
Amiri Garibi,son,1,114,10,11.4
Amiri Garibi,deepak,3,0,53,0
Amiri Garibi,rajesh,3,113,42,2.69047619
Appu Raja,father,4,310.5,63,4.928571429
Appu Raja,sethupathy,5,45,42,1.071428571
Appu Raja,raja,31,2460.333333,343,7.172983479
Appu Raja,nallasivam,5,944.3333333,41,23.03252033
Appu Raja,appu,25,1262.833333,234,5.396723647
Appu Raja,sathyamoorthy,5,123,38,3.236842105
Appu Raja,francis,4,0,54,0
Appu Raja,dharmaraj,11,184.5,93,1.983870968
Appu Raja,satyamoorthy,2,6,13,0.461538462
Appu Raja,anbarasu,3,307,48,6.395833333
Awaargi,azad,11,504,150,3.36
Awaargi,bhau,2,75,23,3.260869565
Awwal Number,ronny,4,85,45,1.888888889
Awwal Number,sunny,5,211.5,62,3.411290323
Baaghi: A Rebel for Love,col.,0,0,0,0
Baaghi: A Rebel for Love,son,4,344,51,6.745098039
Baaghi: A Rebel for Love,sood,2,227.5,30,7.583333333
Baaghi: A Rebel for Love,saajan,28,1477.033333,355,4.160657277
Baaghi: A Rebel for Love,father,3,301,30,10.03333333
Baaghi: A Rebel for Love,dhanraj,3,223.5,35,6.385714286
Bandh Darwaza,anand,7,337.6666667,94,3.592198582
Bandh Darwaza,thakur,17,425.6666667,200,2.128333333
Bandh Darwaza,priest,4,323.4333333,80,4.042916667
Bandh Darwaza,kamya,57,796,376,2.117021277
Bandh Darwaza,neola,40,506.3333333,272,1.861519608
Bandh Darwaza,son,1,67,28,2.392857143
Bandh Darwaza,pratap,1,13,5,2.6
C.I.D.,roshan,7,15,71,0.211267606
C.I.D.,veer,4,76,35,2.171428571
C.I.D.,man,1,111,22,5.045454545
College Girl,father,0,13,14,0.928571429
College Girl,brother,0,6,12,0.5
College Girl,vicky,0,26,30,0.866666667
Dil,hazari,10,26,128,0.203125
Dil,actor,0,0,0,0
Dil,mehra,5,100.5,49,2.051020408
Dil,raja,37,2780.5,301,9.237541528
Dil,father,5,182.6666667,33,5.535353535
Dil,mr.,0,0,0,0
Dil,man,1,12,5,2.4
Deewana Mujh Sa Nahin,ajay,10,127,79,1.607594937
Doodh Ka Karz,suraj,2,0,27,0
Drishti,rahul,2,22,9,2.444444444
Drishti,nikhil,5,0,27,0
Dushman,son,0,415.1666667,21,19.76984127
Dushman,man,1,101.6666667,42,2.420634921
Ghar Ho To Aisa,,0,0,0,0
Ghar Ho To Aisa,karamchand,6,220.6666667,64,3.447916667
Ghar Ho To Aisa,ramprasad,4,14,29,0.482758621
Ghar Ho To Aisa,son,8,55,28,1.964285714
Ghar Ho To Aisa,bajrangi,7,35.5,67,0.529850746
Ghar Ho To Aisa,man,3,159.5,27,5.907407407
Ghar Ho To Aisa,amar,55,1082.666667,411,2.634225466
Ghar Ho To Aisa,vijay,23,230,141,1.631205674
Ghayal,mehra,2,164,17,9.647058824
Ghayal,rai,2,42,12,3.5
Ghayal,ajay,28,741.5,235,3.155319149
Ghayal,ashok,18,1031,162,6.364197531
Ghayal,balwant,19,1532,130,11.78461538
Gunahon Ka Devta,suraj,2,0,24,0
Gunahon Ka Devta,father,2,106,26,4.076923077
Hatim Tai,hatim,15,356,182,1.956043956
Izzatdaar,son,1,46,6,7.666666667
Izzatdaar,raghuvaran,3,78,20,3.9
Izzatdaar,dilip,7,0,58,0
Izzatdaar,kumar,3,128.3333333,59,2.175141243
Jai Shiv Shankar,jai,3,556.3333333,71,7.835680751
Jai Shiv Shankar,shankar,2,118,46,2.565217391
Jai Shiv Shankar,man,1,500.6666667,28,17.88095238
Jamai Raja,raja,7,140.3333333,84,1.670634921
Jeene Do,,0,0,0,0
Jeene Do,hardayal,21,1067.3,251,4.252191235
Jeene Do,suraj,20,12107.58333,159,76.14832285
Jeene Do,thakur,7,650,111,5.855855856
Jeene Do,son,2,804.0634921,65,12.37020757
Jeene Do,he,1,0,0,0
Jeevan Ek Sanghursh,dholakia,2,7,20,0.35
Jeevan Ek Sanghursh,kamat,6,215,40,5.375
Kishen Kanhaiya,mahesh,2,12,20,0.6
Kishen Kanhaiya,kanhaiya,8,0,63,0
Kishen Kanhaiya,kishen,11,32,94,0.340425532
Kishen Kanhaiya,gendamal,1,35,19,1.842105263
Kishen Kanhaiya,man,2,24,14,1.714285714
Pratibandh,reddy,7,3099.859524,53,58.48791554
Pratibandh,chiranjeevi,7,0,50,0
Pratibandh,rami,2,0,11,0
Sailaab,ranjit,4,217,60,3.616666667
Sailaab,kapoor,1,78,22,3.545454545
Sailaab,krishna,12,173.6666667,69,2.516908213
Shaitani Ilaaka,dr.,0,0,0,0
Shaitani Ilaaka,thakur,6,282,60,4.7
Shaitani Ilaaka,baba,11,189.5,136,1.393382353
Shaitani Ilaaka,deepak,15,917.8333333,217,4.229646697
Shaitani Ilaaka,friend,0,0,0,0
Shaitani Ilaaka,man,2,106,16,6.625
Shaitani Ilaaka,kanwaljit,1,267,22,12.13636364
Sheahnaag,aghoori,12,758.3333333,127,5.971128609
Sheahnaag,father,1,2.5,3,0.833333333
Sheahnaag,man,1,30,5,6
Sheahnaag,bhola,6,180,56,3.214285714
Sheahnaag,pritam,5,30,51,0.588235294
Shiva,prakash,2,24,26,0.923076923
Shiva,krishna,3,0,28,0
Shiva,naresh,2,35,16,2.1875
Shiva,ganesh,6,98,81,1.209876543
Swarg,sahabji,19,770.8333333,157,4.909766454
Swarg,krishna,8,21,95,0.221052632
Swarg,man,2,1528.833333,53,28.84591195
Swarg,brother,0,0,0,0
Taqdeer Ka Tamasha,satya,5,0,32,0
Taqdeer Ka Tamasha,brother,0,0,0,0
Tejaa,son,1,45.5,13,3.5
Tejaa,lal,2,345.1666667,34,10.15196078
Tejaa,tejaa,8,268,55,4.872727273
Thanedaar,the,18,0,102,0
Thanedaar,son,1,0,19,0
Thanedaar,police,4,0,44,0
Thanedaar,azghar,6,63,43,1.465116279
Thanedaar,brijesh,5,0,89,0
Thanedaar,avinash,5,1156.6,93,12.43655914
Tum Mere Ho,choudhry,9,0,96,0
Tum Mere Ho,man,0,0,0,0
Veeru Dada,widower,5,0,42,0
Veeru Dada,veeru,3,234,41,5.707317073
Veeru Dada,chandrakant,2,76.2,58,1.313793103
Veeru Dada,mahadev,3,330.1333333,86,3.83875969
Zahreelay,raaka,3,0,47,0
100 Days,sudha,3,0,17,0
100 Days,sunil,12,160,117,1.367521368
100 Days,inspector,1,40.66666667,29,1.402298851
100 Days,kumar,1,16,5,3.2
100 Days,ram,20,165.8333333,196,0.846088435
Aadmi Aur Apsara,man,1,93,13,7.153846154
Aadmi Aur Apsara,raju,23,370.3333333,210,1.763492063
Aakhri Cheekh,man,1,38,12,3.166666667
Ajooba,son,1,80.33333333,14,5.738095238
Ajooba,vazir,10,444.2333333,152,2.922587719
Ajooba,ajooba,7,60,52,1.153846154
Ajooba,sultan,11,322.5333333,125,2.580266667
Akayla,shekhar,5,31,25,1.24
Akayla,brother,3,631.5,50,12.63
Akayla,vijay,12,0,95,0
Begunaah,widower,4,96,29,3.310344828
Begunaah,kulkarni,1,0,9,0
Begunaah,bhola,2,97,52,1.865384615
Begunaah,j.v.,0,0,0,0
Begunaah,son,4,268,83,3.228915663
Begunaah,j.v,0,0,0,0
Begunaah,dada,4,1110.166667,62,17.90591398
Begunaah,jeevanlal,29,4231.833333,421,10.05186065
Begunaah,dindayal,10,1886.5,212,8.898584906
Begunaah,bulbul,5,643.1666667,71,9.058685446
Benaam Badsha,deepak,3,144,42,3.428571429
Benaam Badsha,man,1,27.16666667,12,2.263888889
Bhabhi,amar,5,95,43,2.209302326
Bhabhi,prakash,10,308.35,96,3.211979167
Bhabhi,ghanshyamdas,2,168,38,4.421052632
Dharam Sankat,,0,0,0,0
Dharam Sankat,birju,9,428.4166667,82,5.224593496
Dharam Sankat,gopal,7,234,77,3.038961039
Diksha,father,2,82,18,4.555555556
Diksha,koga,2,148.7166667,19,7.827192982
Dil Hai Ke Manta Nahin,jetley,1,102,12,8.5
Dil Hai Ke Manta Nahin,bus,3,230,52,4.423076923
Dil Hai Ke Manta Nahin,raghu,22,1019.483333,172,5.927228682
Dil Hai Ke Manta Nahin,father,7,301.8333333,95,3.177192982
Dil Hai Ke Manta Nahin,man,1,320,17,18.82352941
Dushman Devta,nath,4,229.3333333,61,3.759562842
Dushman Devta,dina,4,0,48,0
Dushman Devta,man,1,56,16,3.5
Ek Doctor Ki Maut,dr.,0,0,0,0
Ek Doctor Ki Maut,dipankar,3,0,22,0
Ek Doctor Ki Maut,roy,8,22,88,0.25
Ek Ghar,rajanna,4,33,46,0.717391304
Farishtay,man,0,0,0,0
Farishtay,arjun,3,0,73,0
Fateh,anand,9,82,34,2.411764706
Fateh,samrat,4,98,34,2.882352941
Fateh,karan,2,54,16,3.375
First Love Letter,denzongpa,1,0,21,0
First Love Letter,thakur,15,0,203,0
First Love Letter,shyam,21,1776.716667,153,11.61252723
First Love Letter,vivek,2,0,42,0
First Love Letter,bheema,4,472.1333333,78,6.052991453
First Love Letter,singh,13,3732.035714,222,16.81097169
Haque,bittu,6,293,124,2.362903226
Haque,man,1,29,16,1.8125
Henna,baba,3,359.8333333,50,7.196666667
Henna,beautiful,3,46,41,1.12195122
Henna,chand,2,60.83333333,50,1.216666667
Henna,chander,2,66,15,4.4
Henna,khan,6,1092.733333,93,11.74982079
Henna,kapoor,1,15,9,1.666666667
Henna,rishi,5,53,39,1.358974359
Hum,tiger,16,524.6666667,186,2.82078853
Hum,kumar,5,268.1666667,82,3.270325203
Hum,havaldar,10,44,81,0.543209877
Hum,bakhtawar,15,920.8,128,7.19375
Hum,brother,3,13,16,0.8125
Hum,sekhar,5,151,33,4.575757576
Hum,vijay,6,419,71,5.901408451
Indrajeet,inderjeet,7,816,63,12.95238095
Khoon Ka Karz,son,1,51,13,3.923076923
Khoon Ka Karz,kishan,5,116,93,1.247311828
Khoon Ka Karz,karan,4,11,118,0.093220339
Khoon Ka Karz,champaklal,1,140,16,8.75
Khoon Ka Karz,arjun,5,69.5,89,0.780898876
Kurbaan,the,0,0,158,0
Kurbaan,maan,0,0,77,0
Kurbaan,akash,0,298.3333333,67,4.452736318
Kurbaan,panna,0,0,70,0
Kurbaan,inspector,0,0,32,0
Kurbaan,singh,0,1166.733333,114,10.23450292
Kurbaan,brother,0,407.5,29,14.05172414
Kurbaan,prithvi,0,431.3333333,117,3.686609687
Lamhe,father,2,41.5,20,2.075
Lamhe,viren,39,572,300,1.906666667
Lamhe,man,1,16,4,4
Lamhe,prem,4,0,36,0
Lamhe,virendra,2,0,14,0
Love,father,1,433.5,20,21.675
Love,prithvi,12,308,82,3.756097561
Maa,murli,0,636.5,141,4.514184397
Maa,munna,0,19,37,0.513513514
Maa,ram,0,1074.833333,256,4.198567708
Mississippi Masala,jay,23,1502.666667,187,8.035650624
Mississippi Masala,dictator,1,0,14,0
Mississippi Masala,demetrius,5,36,37,0.972972973
Mississippi Masala,amin,2,89,27,3.296296296
Narsimha,ravi,8,593.1904762,98,6.052964043
Narsimha,lord,6,313,100,3.13
Narsimha,man,5,1350.833333,134,10.08084577
Narsimha,boy,1,320,16,20
Narsimha,narsimha,32,3260.133333,421,7.74378464
Patthar Ke Phool,goga,16,281,132,2.128787879
Patthar Ke Phool,suraj,28,687,271,2.535055351
Patthar Ke Phool,son,4,132.4,31,4.270967742
Patthar Ke Phool,ramsingh,3,116,16,7.25
Patthar Ke Phool,father,5,227,44,5.159090909
Patthar Ke Phool,balraj,20,246,177,1.389830508
Patthar Ke Phool,vijay,26,251.1,179,1.402793296
Phool Aur Kaante,nageshwar,6,131.6666667,80,1.645833333
Phool Aur Kaante,ajay,5,124.5333333,67,1.858706468
Pratigyabadh,man,1,186,16,11.625
Pratikar,krishna,7,79,129,0.612403101
Pratikar,brother,1,0,68,0
Pratikar,sajjan,13,13509.69356,167,80.89636862
Prem Qaidi,young,1,0,18,0
Prem Qaidi,mohan,1,95,11,8.636363636
Prem Qaidi,prabhavati,1,37,11,3.363636364
Prem Qaidi,chandra,6,218,64,3.40625
Prem Qaidi,suryanath,7,111,27,4.111111111
Prem Qaidi,kasturi,5,42,67,0.626865672
Pyaar Ka Saaya,vimal,8,3,63,0.047619048
Pyaar Ka Saaya,avinash,16,104,165,0.63030303
Ranbhoomi,bholanath,11,66.6,68,0.979411765
Ranbhoomi,roopa,3,153,40,3.825
Rupaye Dus Karod,babubhai,4,172.5,79,2.183544304
Rupaye Dus Karod,atmaram,10,510.4666667,119,4.289635854
Rupaye Dus Karod,vicky,14,1597,144,11.09027778
Rupaye Dus Karod,suraj,17,4265.333333,245,17.40952381
Rupaye Dus Karod,son,6,553.7833333,73,7.586073059
Rupaye Dus Karod,ravi,30,3454,471,7.333333333
Rupaye Dus Karod,das,4,1255.238095,114,11.01086048
Saajan,aman,24,298.2333333,185,1.612072072
Saajan,akash,12,190.6666667,135,1.412345679
Saajan,sagar,5,560,48,11.66666667
Saathi,suraj,24,871.3333333,178,4.895131086
Saathi,pasha,2,12,13,0.923076923
Saathi,kotwal,2,56,31,1.806451613
Sadak,bhai,3,171.3333333,40,4.283333333
Sadak,salim,6,401,63,6.365079365
Sadak,maharani,14,758.3333333,155,4.892473118
Sadak,ravi,48,2038.4,420,4.853333333
Sadak,inspector,3,0,41,0
Sadak,gotya,9,215,111,1.936936937
Sadak,irani,5,516.8333333,60,8.613888889
Sanam Bewafa,son,4,139.8333333,41,3.410569106
Sanam Bewafa,sher,8,0,104,0
Sanam Bewafa,fateh,5,0,50,0
